,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
27552,Teenage Kicks,2016,Missing,Missing,Missing,Missing,Missing,Missing,"Miklós is at the age when everything feels high-stakes. He is coming to terms with his own sexuality, and when his best friend Dan reveals that he has a new girlfriend, this puts an end to their plans to run away together."
27553,Cam-Girl,2016,Missing,Missing,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"Gessica, a single mother who works as a webcam stripper is pushed to her limit when held hostage by an unknown gunman."
27555,Almost Adults,2016,insufficient sample,6.0,insufficient sample,3.0,Missing,Missing,A film about growing apart when growing up. Two best friends relationship strains when one deals with her newfound sexuality and the other with breaking up with her long term boyfriend.
27556,Blondie's New York and the Making of Parallel Lines,2014,Missing,Missing,insufficient sample,1.0,Missing,Missing,"The story behind Blondie's album Parallel Lines, which sold 16 million copies and captured the spirit of 1970s New York at a time of poverty, crime and an exploding artistic life."
27557,A Sinner in Mecca,2015,Missing,Missing,Missing,Missing,Missing,Missing,"For a gay filmmaker, filming in Saudi Arabia presents two serious challenges: filming is forbidden in the country and homosexuality is punishable by death. For filmmaker Parvez Sharma, however, these were risks he had to assume as he embarked on his Hajj pilgrimage, a journey considered the greatest accomplishment and aspiration within Islam, his religion. On his journey Parvez aims to look beyond 21st-century Islam’s crises of religious extremism, commercialism and sectarian battles. He brings back the story of the religion like it has never been told before, having endured the biggest jihad there is: the struggle with the self."
27558,Mein Blind Date mit dem Leben,2017,0.2,15.0,0.3076923076923077,13.0,Missing,Missing,An ambitious young man struggles to achieve his dream of becoming an employee in a Munich luxury hotel despite being strongly visually impaired.
27562,Pokot,2017,insufficient sample,3.0,insufficient sample,3.0,Missing,Missing,"A story about Janina Duszejko, an elderly woman, who lives alone in the Klodzko Valley where a series of mysterious crimes are committed. Duszejko is convinced that she knows who (or what) is the murderer, but nobody believes her."
27563,God's Own Country,2017,insufficient sample,3.0,Missing,Missing,0,Fewer than two women in this movie,"A young farmer in rural Yorkshire numbs his daily frustrations with binge drinking and casual sex, until the arrival of a Romanian migrant worker."
27568,Christmas on Salvation Street,2014,Missing,Missing,Missing,Missing,Missing,Missing,"One day, one moment, one idea can change lives. Noah Davis is a Pastor in an affluent community. Depressed after losing his wife to illness, he is contacted by an old friend who has opened a mission in a rough inner city neighborhood. With Christmas approaching, he packs up and together with his two daughters, moves into Salvation Street Mission. Now the family must struggle with the challenges they face in the crime ridden community. Noah's inspiration guides his daughters, the mission and the neighborhood by bringing them the greatest gift of all, hope."
27569,White Wolves - A Cry in the Wild II,1993,insufficient sample,2.0,insufficient sample,4.0,Missing,Missing,"A two-week trek through the Cascade Mountains tries the survival instincts of five adventurous teenagers. At first, it's all a good time. Shooting the rapids, exploring caves and making new friends. But when an accident occurs, Mother Nature raises the stakes and challenges the hikers to the greatest test of their young lives. Written by Concorde - New Horizons (with permission)."
27570,Teenage Mutant Ninja Turtles: We Wish You a Turtle Christmas,1994,insufficient sample,2.0,Missing,Missing,Missing,Missing,"A 25-minute, live-action Christmas special released direct-to-video in 1994."
27571,Peluca,2003,Missing,Missing,Missing,Missing,Missing,Missing,"The short film which Napoleon Dynamite was based off of shows a day in the life of Seth, super nerd extraordinaire; rocking the megalopolis of Preston, Idaho, and soon the world, with his illegal ninja moves and his sweet fanny pack. GOSH!"
27572,"Ana, mon amour",2017,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Toma and Ana meet as students in the literature faculty, and quickly fall in love. But, because of Ana's mental illness, their relationship slowly collapses."
27574,Kill Ratio,2016,insufficient sample,2.0,insufficient sample,2.0,Missing,Missing,An attack on the new President of a fledgling Eastern European democracy pits an American covert operative against the country’s ruthless military leader determined to seize control of the government.
27575,Trash Fire,2016,insufficient sample,5.0,Missing,Missing,Missing,Missing,A man forced to confront his past when he and his girlfriend end up entangled in a web of lies.
27576,Everything Will Be OK,2006,insufficient sample,7.0,Missing,Missing,Missing,Missing,A series of dark and troubling events forces Bill to reckon with the meaning of his life - or lack thereof.
27577,Lovesong,2017,0.410958904109589,73.0,Missing,Missing,Missing,Missing,"Neglected by her husband, Sarah embarks on an impromptu road trip with her young daughter and her best friend, Mindy. Along the way, the dynamic between the two friends intensifies before circumstances force them apart. Years later, Sarah attempts to rebuild their intimate connection in the days before Mindy’s wedding."
27580,Dieter - Der Film,2006,insufficient sample,7.0,insufficient sample,7.0,Missing,Missing,"Dieters grandma knew it from the start. This guy will be special one. She should be right. Even as a child Dieter shows an enormous power when it is necessary to enforce his will. He quickly learn that you can not only impress the girls, but also make a lot of money as a musician. He understands that the success is mainly a question of the postage costs and a healthy liver. That you may not always tell the truth, but you should always have something lying on the high edge."
27581,Jen Kirkman: Just Keep Livin',2017,Missing,Missing,Missing,Missing,Missing,Missing,"Incisive comic Jen Kirkman gets real about women's bodies, the value of alone time and an Italian private tour guide who may have been a ghost."
27582,Colin Quinn: The New York Story,2016,insufficient sample,2.0,Missing,Missing,Missing,Missing,"The ""SNL"" veteran performs his off-Broadway show about the history of New York and the people who shape its personality."
27583,Cedric the Entertainer: Live from the Ville,2016,Missing,Missing,Missing,Missing,Missing,Missing,"Donning his signature suit and fedora, the dapper comic offers a unique spin on getting old, the presidential election and ""Honky Tonk Badonkadonk."""
27584,Cigarettes et chocolat chaud,2016,Missing,Missing,insufficient sample,1.0,Missing,Missing,"Denis struggles to raise his boisterous daughters Janine and Mercredi on his own while holding down two jobs. Everything goes sour when Denis forgets Mercredi one too many times at the school gates. Séverine, a cheerful social worker, is appointed to scrutinize the family’s daily lives."
27585,Ã€ peine j'ouvre les yeux,2015,insufficient sample,2.0,insufficient sample,1.0,Missing,Missing,"Tunis, summer 2010, a few months before the Revolution: Farah, 18 years old, has just graduated and her family already sees her as a future doctor. But she doesn't have the same idea. She sings in a political rock band, has a passion for life, gets drunk, discovers love and her city by night against the wishes of her mother Hayet, who knows Tunisia and its dangers all too well."
27587,The Fourth Annual 'On Cinema' Oscar Special,2016,Missing,Missing,Missing,Missing,Missing,Missing,"Tim showcases his band Dekkar, finds closure with Tom Cruise Jr.'s passing and awaits a call from Ben Carson and a visit from Johnny Depp, while Gregg hosts the Oscar Olympics and prepares his biggest finale ever."
