,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
26141,Mannerlaatta,2016,Missing,Missing,Missing,Missing,Missing,Missing,"In a bold and original approach to memory, this Lettrist-inspired film maps an anxiety-ridden plane journey from Tokyo to Helsinki without the aid of photographic images. A variety of interventions on the film strip are combined with an atmospheric sound design to create a subjective story of displacement and containment. In an age when experience is increasingly mediated through digital technologies, Taanila seeks out an alternative language in the sensuous surfaces of the celluloid material."
26142,La jeune fille sans mains,2016,Missing,Missing,insufficient sample,5.0,Missing,Missing,A poor miller gets tricked by the Devil and accidentally sells his daughter for a bit of gold. But Satan can't take her because she's too pure and has wept on her hands. So Satan orders the miller to cut her hands off. It's the beginning of the young girl's journey towards freedom.
26143,The Magnitsky Act. - Behind the Scenes,2016,Missing,Missing,Missing,Missing,Missing,Missing,"What started as a drama about a Russian police plot to steal a billion dollars from a US financier and to murder his faithful tax lawyer Sergei Magnitsky, has become a real life investigation of contradicting versions of the crime."
26147,The Swedish Theory of Love,2015,Missing,Missing,Missing,Missing,Missing,Missing,"Internationally Sweden is seen as a perfect society, a raw model and a symbol of the highest achievements of human progress. The Swedish Theory of Love digs into the true nature of Swedish life style, explores the existential black holes of a society that has created the most autonomous people in the world."
26148,A Crush on You,2011,insufficient sample,3.0,Missing,Missing,Missing,Missing,"When Ben McCauley daringly introduces himself anonymously via email to his secret crush, he mistakenly sends a message to single mother Charley Anderson. Ben begins dating Chloe, but she never quite lives up to the e-mail relationship and anonymous friendship he develops with her co-worker Charley."
26152,Pahan kukat,2016,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Unrest breaks out in eastern Helsinki as a Finnish family man gets hospitalized in the summer of 2015. Gangs of young people are burning down cars and public buildings, confronting the security guards and the riot police. The narrative goes backwards, towards the riots which mark the end of our movie. As the story begins, the unrest is still bubbling under, ready to explode any time. Vandalism and robbery are not uncommon in the suburbs; neither is violence towards the police and the security guards. Frustration, alienation, isolation and poverty corrode the asphalt surface of the multicultured society, otherwise relatively harmonious."
26153,The Last Band In Lebanon,2016,Missing,Missing,Missing,Missing,Missing,Missing,A comedy about three military band reservists who wake to discover that the Israeli army has withdrawn from Lebanon and left them behind.
26154,Capsule,2015,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Guy is an experienced British fighter pilot who is in command of Britain's first manned mission to space. He has trained for this for three years at the height of the Cold War and now he is alone in space with a malfunctioning capsule. He has limited contact with the UK, some unusual communication with the US and some unorthodox communication with Roscosmos deep in Soviet Russia. Who will help him? Will he make the right choice?"
26155,The Dwarvenaut,2016,Missing,Missing,Missing,Missing,Missing,Missing,"A glimpse into the unique mind of Brooklyn-based artist and entrepreneur Stefan Pokorny. Director Josh Bishop weaves memories of Stefan’s tumultuous childhood with his current struggles and triumphs to paint a mesmerizing portrait. An art prodigy obsessed from a young age with Dungeons & Dragons, Stefan navigates absurd adventures—from Wisconsin to Venice to Bushwick—on a quest to bring his most personal project to life through an ambitious multimillion dollar Kickstarter campaign."
26156,Man vs. Snake,2015,Missing,Missing,insufficient sample,1.0,Missing,Missing,"1984. One shiny quarter. 44.5 hours of continuous play. The race to be the first gamer in history to score one BILLION points. Until recently, Timothy McVey (not the terrorist) thought he had — for all these years — held the world record on Nibbler."
26157,Pendekar Tongkat Emas,2014,Missing,Missing,insufficient sample,1.0,Missing,Missing,"Cempaka, a respected warrior and highly respected in the world of martial is a great holder of lethal weapons, Golden Cane. Cempaka will pass the weapon to one of her students.  Murder and betrayal occurs before the martial world know who the heirs. Golden Cane fall into the wrong hands and can not be avoided, chaos ensued. The only person who can help take over the Golden Cane is the White Dragon Warrior, former spouse of Cempaka, which has long disappeared."
26160,Go Figure,2005,Missing,Missing,insufficient sample,10.0,Missing,Missing,"Katelin Kingsford, an Olympic hopeful figure skater wants to train with a Russian figure skating coach. In order to go to go to the school that Natasha is at, Katelin gets a scholarship playing on the girls hockey team."
26161,The Spirit of Christmas,2015,insufficient sample,2.0,insufficient sample,2.0,Missing,Missing,A woman falls in love with a man who is somewhat unavailable.
26162,Cloudy With a Chance of Love,2015,insufficient sample,1.0,insufficient sample,8.0,Missing,Missing,"Quirky meteorologist Deb spends most of her time finishing the passionate pursuit of her meteorology Ph.D. The wind of change starts blowing, however, when a handsome news director recruits her to fill in as an on-air weather personality."
26163,The Flight Before Christmas,2015,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Two strangers who both happen to be in marketing, share a room at a bed-and-breakfast when a snowstorm strands their flight in Montana on Christmas Eve."
26164,Second Chances,2013,insufficient sample,1.0,insufficient sample,7.0,Missing,Missing,"Jenny McLean is a single mom working at a 911-call center struggling to make ends meet and raise her two kids, Elsie and Luke. Although still reeling from her divorce, Jenny can’t help but flirt when she gets emergency calls from Jeff, a local firefighter she nicknames “Cowboy” for his handsome voice. When Jeff is hurt in the line of duty, he finds himself unable to climb stairs and needing to rent a first floor room from Jenny. It isn't long before the sparks are flying but can Jenny allow herself to take the risk?"
26165,"Signed, Sealed, Delivered: Truth Be Told",2015,Missing,Missing,Missing,Missing,Missing,Missing,"The POstables are on a mission to deliver a soldier's letter from Afghanistan to a teenager who's being relentlessly bullied, while Oliver's estranged father surprises him with news that shakes him to his core. Stars Eric Mabius, Kristin Booth, Crystal Lowe and Geoff Gustafson."
26166,"Signed, Sealed, Delivered: The Impossible Dream",2015,insufficient sample,1.0,Missing,Missing,Missing,Missing,"The Postables work against the clock decoding a letter to rescue a soldier in Afghanistan and reunite her with her family, while Rita competes for the national Miss Special Delivery title in Washington, D.C."
26167,"Signed, Sealed, Delivered: From Paris With Love",2015,Missing,Missing,Missing,Missing,Missing,Missing,"The Postables, Oliver, Shane, Rita and Norman, explore the mystery of true love as they deliver divorce papers to one couple the same day Oliver's missing wife reappears."
26168,"Murder, She Baked: A Deadly Recipe",2016,insufficient sample,8.0,Missing,Missing,Missing,Missing,"Bakery owner Hannah Swensen just can't keep her hands out of the batter when murder stirs things up in Lake Eden, Minnesota, leaving the sheriff dead, a deputy accused, and a killer on the loose."
