,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
7900,Moon,2009,0.16666666666666666,12.0,insufficient sample,7.0,Missing,Missing,"With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. When he has an accident however, he wakens to find that he is not alone."
7901,Komedia malzenska,1994,Missing,Missing,Missing,Missing,Missing,Missing,"Małżeństwo Marii i Wiktora przechodzi kryzys. Kobieta postanawia pokazać mężowi jak trudna jest praca w domu, dlatego wyjeżdża do innego miasta. Jak poradzi sobie Wiktor z ziećmi i wszystkimi obowiązkami? Jak Maria da sobie radę w wielkim mieście ?"
7903,Fraternity Demon,1992,insufficient sample,2.0,Missing,Missing,Missing,Missing,Some college kids accidently unleash a sex demon and she ends up turning a frat party inside out.
7904,Aamir,2008,insufficient sample,3.0,Missing,Missing,Missing,Missing,A doctor of Indian origin returning to Mumbai from London is forced to participate in a terrorist plot.
7906,In den Tag hinein,2001,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Lynn (22) lives with her brother in Berlin. There she enjoys the advantages of family life, without really feeling involved in it. She does not have any precise aim in life, but manages to awaken the interest of many people with her direct and spontaneous character. Her boyfriend David is very different: he is entirely engrossed in his very disciplined swimming training for the world championships. David does not intend to allow himself to be distracted by the complicating factors of a relationship with Lynn. When Lynn, working behind the till of restaurant, meets the Japanese student Koji, everything gets more complicated. They can't exchange many words, but it is soon clear that their moments together mean a lot to both of them."
7907,The Young Victoria,2009,0.3076923076923077,13.0,Missing,Missing,Missing,Missing,"As the only legitimate heir of England's King William, teenage Victoria gets caught up in the political machinations of her own family. Victoria's mother wants her to sign a regency order, while her Belgian uncle schemes to arrange a marriage between the future monarch and Prince Albert, the man who will become the love of her life."
7908,Amazing Journey: The Story of The Who,2007,insufficient sample,2.0,insufficient sample,5.0,Missing,Missing,"A documentary on The Who, featuring interviews with the band's two surviving members, Pete Townshend and Roger Daltrey."
7909,The Informers,2008,insufficient sample,2.0,Missing,Missing,Missing,Missing,"A collection of intersecting short stories set in early 1980s Los Angeles, depicts a week in the lives of an assortment of socially alienated, mainly well-off characters who numb their sense of emptiness with casual sex, violence, and drugs."
7911,X-Men Origins: Wolverine,2009,insufficient sample,6.0,Missing,Missing,Missing,Missing,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine."
7912,The Girlfriend Experience,2009,insufficient sample,8.0,Missing,Missing,3,"There are two or more women in this movie and they talk to each other about something other than a man, although dubious","Chelsea is an in-demand call girl whose $2,000 an hour price tag allows her to live in New York's lap of luxury. Besides her beauty and sexual skill, Chelsea offers her clients companionship and conversation, or, as she dubs it, ""the girlfriend experience."" With her successful business and a devoted, live-in boyfriend, Chelsea thinks she has it made... until a new client rocks her world."
7914,Moving Midway,2007,Missing,Missing,Missing,Missing,Missing,Missing,"When New York film critic Godfrey Cheshire returns home to North Carolina in early 2004 and hears that his cousin Charlie Silver plans to uproot and move the buildings of Midway Plantation, their family’s ancestral home, an extraordinary, emotional journey begins."
7915,American Swing,2008,Missing,Missing,insufficient sample,2.0,Missing,Missing,Chronicles the rise and fall of 1970s New York City nightclub Plato's Retreat.
7916,Sin Nombre,2009,insufficient sample,7.0,insufficient sample,5.0,Missing,Missing,"Sayra, a Honduran teen, hungers for a better life. Her chance for one comes when she is reunited with her long-estranged father, who intends to emigrate to Mexico and then enter the United States. Sayra's life collides with a pair of Mexican gangmembers who have boarded the same American-bound train."
7917,The Life and Times of Allen Ginsberg,2008,Missing,Missing,Missing,Missing,Missing,Missing,"Visionary, radical, spiritual seeker, renowned poet, founding member of a major literary movement, champion of human rights, Buddhist, political activist and teacher. Allen Ginsberg's remarkable life challenged the very soul of the United States."
7918,Star Trek,2009,0.2222222222222222,18.0,Missing,Missing,Missing,Missing,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again."
7919,Happy Campers,2001,insufficient sample,4.0,insufficient sample,8.0,Missing,Missing,Chaos and rampant hormones reign when teenage counselors are left in charge during their summer-camp director's absence.
7920,Lymelife,2008,insufficient sample,5.0,insufficient sample,6.0,Missing,Missing,"A coming of age dramedy where infidelity, real estate, and Lyme disease have two families falling apart on Long Island in the early eighties. Scott, 15, is at the point in his life when he finds out that the most important people around him, his father, his mother, and his brother, are not exactly who he thought they were. They are flawed and they are human."
7921,The Great Buck Howard,2008,insufficient sample,10.0,Missing,Missing,Missing,Missing,When a law school dropout answers an advertisement to be a personal assistant he unknowingly signs on to work for a belligerent has-been magician struggling to resurrect his career. This leads to a journey across the country staging the comeback of a lifetime.
7929,La Fille de Monaco,2008,insufficient sample,6.0,insufficient sample,7.0,Missing,Missing,"A brilliant and neurotic attorney goes to Monaco to defend a famous criminal. But, instead of focusing on the case, he falls for a beautiful she-devil, who turns him into a complete wreck... Hopefully, his zealous bodyguard will step in and put everything back in order... Or will he ?"
7931,Wild Things: Diamonds in the Rough,2005,insufficient sample,4.0,Missing,Missing,Missing,Missing,"Once again set in the oceanfront Florida city of Blue Bay, ""Wild Things 3"" tells the tale of snobby rich girl Marie Clifton. Although she lives the life of luxury, Marie's distraught over her stepfather not giving her a pair of diamonds, valued at over $4 million, that are entitled to her in her late mother's will. That is, until one of her classmates, the local bad girl Elena Sandoval, accuses her stepfather of rape. Soon, it's deja Vi all over again as Detective Michael Morrison and probation officer Kristen Richards investigate, but as with the first ""Wild Things"" everything is not what it seems to be, and everybody has secrets to hide."
