,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
98,City Hall,1996,insufficient sample,6.0,insufficient sample,7.0,Missing,Missing,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences."
99,Bottle Rocket,1996,0.1875,16.0,insufficient sample,6.0,Missing,Missing,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry."
100,Mr. Wrong,1996,Missing,Missing,insufficient sample,8.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature."
102,Happy Gilmore,1996,insufficient sample,10.0,Missing,Missing,Missing,Missing,"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image."
103,The Bridges of Madison County,1995,insufficient sample,10.0,insufficient sample,7.0,3,There are two or more women in this movie and they talk to each other about something other than a man,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.
104,Keiner liebt mich,1994,insufficient sample,2.0,insufficient sample,4.0,Missing,Missing,No overview found.
105,Muppet Treasure Island,1996,insufficient sample,7.0,Missing,Missing,1,"There are two or more women in this movie, but they don't talk to each other","After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted."
106,Catwalk,1995,Missing,Missing,0.47368421052631576,19.0,Missing,Missing,"A documentary following Christy Turlington and other models during spring fashion week in Milan, Paris and New York."
107,Headless Body in Topless Bar,1995,insufficient sample,1.0,insufficient sample,8.0,Missing,Missing,An ex-con holds a group of people hostage in a topless bar.
108,Braveheart,1995,Missing,Missing,Missing,Missing,2,"There are two or more women in this movie, but they only talk to each other about a man","Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule."
110,Before and After,1996,insufficient sample,4.0,Missing,Missing,Missing,Missing,Two parents deal with the effects when their son is accused of murdering his girlfriend.
111,Margaret's Museum,1995,insufficient sample,7.0,insufficient sample,5.0,Missing,Missing,"In a town where half the men die down the coalpit, Margaret MacNeil is quite happy being single in her small Cape Breton island town. Until she meets Neil Currie, a charming and sincere bagpipe-playing, Gaelic-speaking dishwasher. But no matter what you do, you can't avoid the spectre of the pit forever."
113,Anne Frank Remembered,1995,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Using previously unreleased archival material in addition to contemporary interviews, this academy award-winning documentary tells the story of the Frank family and presents the first fully-rounded portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust. Written by Dawn M. Barclift"
114,The Young Poisoner's Handbook,1995,insufficient sample,2.0,Missing,Missing,Missing,Missing,"A sinister tale of genius gone wrong, The Young Poisoner's Handbook chronicles a young man's descent into madness against the absurd backdrop of suburban English life. Hugh O'Conor plays Graham Young, a schoolboy from the London suburbs whose deadly obsession with toxic substances causes him to dabble in experimental murder."
115,If Lucy Fell,1996,insufficient sample,4.0,insufficient sample,6.0,Missing,Missing,"Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable romances within a month, they must jump off the Brooklyn Bridge."
116,Steal Big Steal Little,1995,insufficient sample,2.0,insufficient sample,9.0,Missing,Missing,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate to Ruben it starts a battle between brothers that soon leads to madness, mayhem, and even attempted murder. On Ruben's side is Lou Perilli an ex-Chicago cop and used car dealer who knows the law - and how to get around it. On Robby's side is ruthless businessman Reed Tyler, who is out to turn a swift profit on Mona's property. Walking a shifty line between them is Eddie Agopian, the family lawyer, who doesn't care which side wins as long as he's on the winner's side. But whether they're stealing big or stealing little, they're all stealing in this hilarious comedy about greed, power... and brotherly love."
117,Race the Sun,1996,insufficient sample,2.0,insufficient sample,10.0,Missing,Missing,"A bunch of high school misfits in Hawaii, introduced by their new teacher, attend a science fair in which they draw up inspiration to build their own solar car and win a trip to compete in the 1990 World Solar Challenge in Australia."
118,The Boys of St. Vincent,1992,Missing,Missing,insufficient sample,4.0,Missing,Missing,"The true story of boys being sexually abused at their orphanage, run by a religious community in Newfoundland."
119,Boomerang,1992,insufficient sample,4.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatised by this, his work goes badly downhill."
